wave,var_name,label,var_lower,label_lower
W7,R07R_A_DAYSQUIT_GFILTR,R07R_A_DAYSQUIT_GFILTR: DERIVED - Wave 7 Adult Number of Days Since Last Smoked,r07r_a_daysquit_gfiltr,r07r_a_daysquit_gfiltr: derived - wave 7 adult number of days since last smoked
W7,R07R_A_NUMDAYS_GFILTR,R07R_A_NUMDAYS_GFILTR: DERIVED - Wave 7 Adult Past 30 Day Filtered Cigar Smoking,r07r_a_numdays_gfiltr,r07r_a_numdays_gfiltr: derived - wave 7 adult past 30 day filtered cigar smoking
W7,R07R_A_EVR_CIGAR,R07R_A_EVR_CIGAR: DERIVED - Wave 7 Adult Ever Cigar Smoker,r07r_a_evr_cigar,r07r_a_evr_cigar: derived - wave 7 adult ever cigar smoker
W7,R07R_A_EVR_THRSH_CIGAR,R07R_A_EVR_THRSH_CIGAR: DERIVED - Wave 7 Adult Any Cigar Lifetime Threshold of U,r07r_a_evr_thrsh_cigar,r07r_a_evr_thrsh_cigar: derived - wave 7 adult any cigar lifetime threshold of u
W7,R07R_A_CUR_ESTD_CIGAR,R07R_A_CUR_ESTD_CIGAR: DERIVED - Wave 7 Adult Current Established Cigar Smoker,r07r_a_cur_estd_cigar,r07r_a_cur_estd_cigar: derived - wave 7 adult current established cigar smoker
W7,R07R_A_CUR_EDSD_CIGAR,R07R_A_CUR_EDSD_CIGAR: DERIVED - Wave 7 Adult Current Every Day/Some Day (Withou,r07r_a_cur_edsd_cigar,r07r_a_cur_edsd_cigar: derived - wave 7 adult current every day/some day (withou
W7,R07R_A_EDY_CIGAR,R07R_A_EDY_CIGAR: DERIVED - Wave 7 Adult Current Every Day Cigar Smoker,r07r_a_edy_cigar,r07r_a_edy_cigar: derived - wave 7 adult current every day cigar smoker
W7,R07R_A_SDY_CIGAR,R07R_A_SDY_CIGAR: DERIVED - Wave 7 Adult Current Some Day Cigar Smoker,r07r_a_sdy_cigar,r07r_a_sdy_cigar: derived - wave 7 adult current some day cigar smoker
W7,R07R_A_P30D_CIGAR,R07R_A_P30D_CIGAR: DERIVED - Wave 7 Adult Past 30 Day Cigar Smoker,r07r_a_p30d_cigar,r07r_a_p30d_cigar: derived - wave 7 adult past 30 day cigar smoker
W7,R07R_A_P12M_CIGAR,R07R_A_P12M_CIGAR: DERIVED - Wave 7 Adult Past 12 Month Any Cigar Smokers,r07r_a_p12m_cigar,r07r_a_p12m_cigar: derived - wave 7 adult past 12 month any cigar smokers
W7,R07R_A_NEW_CIGAR,R07R_A_NEW_CIGAR: DERIVED - Wave 7 Adult Never to Ever Cigar Smoker,r07r_a_new_cigar,r07r_a_new_cigar: derived - wave 7 adult never to ever cigar smoker
W7,R07R_A_CUR_EXPR_CIGAR,R07R_A_CUR_EXPR_CIGAR: DERIVED - Wave 7 Adult Current Experimental Cigar Smoker,r07r_a_cur_expr_cigar,r07r_a_cur_expr_cigar: derived - wave 7 adult current experimental cigar smoker
W7,R07R_A_FMR_ESTD_CIGAR,R07R_A_FMR_ESTD_CIGAR: DERIVED - Wave 7 Adult Former Established Cigar Smoker,r07r_a_fmr_estd_cigar,r07r_a_fmr_estd_cigar: derived - wave 7 adult former established cigar smoker
W7,R07R_A_FMR_EXPR_CIGAR,R07R_A_FMR_EXPR_CIGAR: DERIVED - Wave 7 Adult Former Experimental Cigar Smoker,r07r_a_fmr_expr_cigar,r07r_a_fmr_expr_cigar: derived - wave 7 adult former experimental cigar smoker
W7,R07R_A_EVR_PIPE,R07R_A_EVR_PIPE: DERIVED - Wave 7 Adult Ever Pipe Smoker,r07r_a_evr_pipe,r07r_a_evr_pipe: derived - wave 7 adult ever pipe smoker
W7,R07R_A_EVR_THRSH_PIPE,R07R_A_EVR_THRSH_PIPE: DERIVED - Wave 7 Adult Pipe Lifetime Threshold of Use - I,r07r_a_evr_thrsh_pipe,r07r_a_evr_thrsh_pipe: derived - wave 7 adult pipe lifetime threshold of use - i
W7,R07R_A_CUR_ESTD_PIPE,R07R_A_CUR_ESTD_PIPE: DERIVED - Wave 7 Adult Current Established Pipe Smoker,r07r_a_cur_estd_pipe,r07r_a_cur_estd_pipe: derived - wave 7 adult current established pipe smoker
W7,R07R_A_CUR_EDSD_PIPE,R07R_A_CUR_EDSD_PIPE: DERIVED - Wave 7 Adult Current Every Day/Some Day (Without,r07r_a_cur_edsd_pipe,r07r_a_cur_edsd_pipe: derived - wave 7 adult current every day/some day (without
W7,R07R_A_EDY_PIPE,R07R_A_EDY_PIPE: DERIVED - Wave 7 Adult Current Every Day Pipe Smoker,r07r_a_edy_pipe,r07r_a_edy_pipe: derived - wave 7 adult current every day pipe smoker
W7,R07R_A_SDY_PIPE,R07R_A_SDY_PIPE: DERIVED - Wave 7 Adult Current Some Day Pipe Smoker,r07r_a_sdy_pipe,r07r_a_sdy_pipe: derived - wave 7 adult current some day pipe smoker
W7,R07R_A_P30D_PIPE,R07R_A_P30D_PIPE: DERIVED - Wave 7 Adult Past 30 Day Pipe Smoker,r07r_a_p30d_pipe,r07r_a_p30d_pipe: derived - wave 7 adult past 30 day pipe smoker
W7,R07R_A_P12M_PIPE,R07R_A_P12M_PIPE: DERIVED - Wave 7 Adult Past 12 Month Pipe Smokers,r07r_a_p12m_pipe,r07r_a_p12m_pipe: derived - wave 7 adult past 12 month pipe smokers
W7,R07R_A_NEW_PIPE,R07R_A_NEW_PIPE: DERIVED - Wave 7 Adult Never to Ever Pipe Smoker,r07r_a_new_pipe,r07r_a_new_pipe: derived - wave 7 adult never to ever pipe smoker
W7,R07R_A_CUR_EXPR_PIPE,R07R_A_CUR_EXPR_PIPE: DERIVED - Wave 7 Adult Current Experimental Pipe Smoker,r07r_a_cur_expr_pipe,r07r_a_cur_expr_pipe: derived - wave 7 adult current experimental pipe smoker
W7,R07R_A_FMR_ESTD_PIPE,R07R_A_FMR_ESTD_PIPE: DERIVED - Wave 7 Adult Former Established Pipe Smoker,r07r_a_fmr_estd_pipe,r07r_a_fmr_estd_pipe: derived - wave 7 adult former established pipe smoker
W7,R07R_A_FMR_EXPR_PIPE,R07R_A_FMR_EXPR_PIPE: DERIVED - Wave 7 Adult Former Experimental Pipe Smoker,r07r_a_fmr_expr_pipe,r07r_a_fmr_expr_pipe: derived - wave 7 adult former experimental pipe smoker
W7,R07R_A_DAYSBRAND_PIPE,R07R_A_DAYSBRAND_PIPE: DERIVED - Wave 7 Adult Number of Days Smoking Regular Bra,r07r_a_daysbrand_pipe,r07r_a_daysbrand_pipe: derived - wave 7 adult number of days smoking regular bra
W7,R07R_A_DAYSLASTUSED_PIPE,R07R_A_DAYSLASTUSED_PIPE: DERIVED - Wave 7 Adult Number of Days Since Last Smoke,r07r_a_dayslastused_pipe,r07r_a_dayslastused_pipe: derived - wave 7 adult number of days since last smoke
W7,R07R_A_DAYSQUIT_PIPE,R07R_A_DAYSQUIT_PIPE: DERIVED - Wave 7 Adult Number of Days Since Last Smoked a,r07r_a_daysquit_pipe,r07r_a_daysquit_pipe: derived - wave 7 adult number of days since last smoked a
W7,R07R_A_NUMDAYS_PIPE,R07R_A_NUMDAYS_PIPE: DERIVED - Wave 7 Adult Past 30 Day Pipe Smoking Frequency,r07r_a_numdays_pipe,r07r_a_numdays_pipe: derived - wave 7 adult past 30 day pipe smoking frequency
W7,R07R_A_MINFIRST_PIPE,R07R_A_MINFIRST_PIPE: DERIVED - Wave 7 Adult Number of Minutes From Waking Up to,r07r_a_minfirst_pipe,r07r_a_minfirst_pipe: derived - wave 7 adult number of minutes from waking up to
W7,R07R_A_EVR_HOOK,R07R_A_EVR_HOOK: DERIVED - Wave 7 Adult Ever Hookah Smoker,r07r_a_evr_hook,r07r_a_evr_hook: derived - wave 7 adult ever hookah smoker
W7,R07R_A_EVR_THRSH_HOOK,R07R_A_EVR_THRSH_HOOK: DERIVED - Wave 7 Adult Hookah Lifetime Threshold of Use -,r07r_a_evr_thrsh_hook,r07r_a_evr_thrsh_hook: derived - wave 7 adult hookah lifetime threshold of use -
W7,R07R_A_CUR_ESTD_HOOK,R07R_A_CUR_ESTD_HOOK: DERIVED - Wave 7 Adult Current Established Hookah Smoker,r07r_a_cur_estd_hook,r07r_a_cur_estd_hook: derived - wave 7 adult current established hookah smoker
W7,R07R_A_CUR_EDSD_HOOK,R07R_A_CUR_EDSD_HOOK: DERIVED - Wave 7 Adult Current Every Day/Some Day (Without,r07r_a_cur_edsd_hook,r07r_a_cur_edsd_hook: derived - wave 7 adult current every day/some day (without
W7,R07R_A_EDY_HOOK,R07R_A_EDY_HOOK: DERIVED - Wave 7 Adult Current Every Day Hookah Smoker,r07r_a_edy_hook,r07r_a_edy_hook: derived - wave 7 adult current every day hookah smoker
W7,R07R_A_SDY_HOOK,R07R_A_SDY_HOOK: DERIVED - Wave 7 Adult Current Some Day Hookah Smoker,r07r_a_sdy_hook,r07r_a_sdy_hook: derived - wave 7 adult current some day hookah smoker
W7,R07R_A_P30D_HOOK,R07R_A_P30D_HOOK: DERIVED - Wave 7 Adult Past 30 Day Hookah Smoker,r07r_a_p30d_hook,r07r_a_p30d_hook: derived - wave 7 adult past 30 day hookah smoker
W7,R07R_A_P12M_HOOK,R07R_A_P12M_HOOK: DERIVED - Wave 7 Adult Past 12 Month Hookah Smokers,r07r_a_p12m_hook,r07r_a_p12m_hook: derived - wave 7 adult past 12 month hookah smokers
W7,R07R_A_NEW_HOOK,R07R_A_NEW_HOOK: DERIVED - Wave 7 Adult Never to Ever Hookah Smoker,r07r_a_new_hook,r07r_a_new_hook: derived - wave 7 adult never to ever hookah smoker
W7,R07R_A_CUR_EXPR_HOOK,R07R_A_CUR_EXPR_HOOK: DERIVED - Wave 7 Adult Current Experimental Hookah Smoker,r07r_a_cur_expr_hook,r07r_a_cur_expr_hook: derived - wave 7 adult current experimental hookah smoker
W7,R07R_A_FMR_ESTD_HOOK,R07R_A_FMR_ESTD_HOOK: DERIVED - Wave 7 Adult Former Established Hookah Smoker,r07r_a_fmr_estd_hook,r07r_a_fmr_estd_hook: derived - wave 7 adult former established hookah smoker
W7,R07R_A_FMR_EXPR_HOOK,R07R_A_FMR_EXPR_HOOK: DERIVED - Wave 7 Adult Former Experimental Hookah Smoker,r07r_a_fmr_expr_hook,r07r_a_fmr_expr_hook: derived - wave 7 adult former experimental hookah smoker
W7,R07R_A_DAYSBRAND_HOOK,R07R_A_DAYSBRAND_HOOK: DERIVED - Wave 7 Adult Number of Days Smoking Regular Bra,r07r_a_daysbrand_hook,r07r_a_daysbrand_hook: derived - wave 7 adult number of days smoking regular bra
W7,R07R_A_DAYSQUIT_HOOK,R07R_A_DAYSQUIT_HOOK: DERIVED - Wave 7 Adult Number of Days Since Last Smoked a,r07r_a_daysquit_hook,r07r_a_daysquit_hook: derived - wave 7 adult number of days since last smoked a
W7,R07R_A_NUMDAYS_HOOK,R07R_A_NUMDAYS_HOOK: DERIVED - Wave 7 Adult Past 30 Day Hookah Smoking Frequency,r07r_a_numdays_hook,r07r_a_numdays_hook: derived - wave 7 adult past 30 day hookah smoking frequency
W7,R07R_A_EVR_SNUS,R07R_A_EVR_SNUS: DERIVED - Wave 7 Adult Ever Snus User,r07r_a_evr_snus,r07r_a_evr_snus: derived - wave 7 adult ever snus user
W7,R07R_A_EVR_THRSH_SNUS,R07R_A_EVR_THRSH_SNUS: DERIVED - Wave 7 Adult Snus Lifetime Threshold of Use - I,r07r_a_evr_thrsh_snus,r07r_a_evr_thrsh_snus: derived - wave 7 adult snus lifetime threshold of use - i
W7,R07R_A_CUR_ESTD_SNUS,R07R_A_CUR_ESTD_SNUS: DERIVED - Wave 7 Adult Current Established Snus User,r07r_a_cur_estd_snus,r07r_a_cur_estd_snus: derived - wave 7 adult current established snus user
W7,R07R_A_CUR_EDSD_SNUS,R07R_A_CUR_EDSD_SNUS: DERIVED - Wave 7 Adult Current Every Day/Some Day (Without,r07r_a_cur_edsd_snus,r07r_a_cur_edsd_snus: derived - wave 7 adult current every day/some day (without
W7,R07R_A_EDY_SNUS,R07R_A_EDY_SNUS: DERIVED - Wave 7 Adult Current Every Day Snus User,r07r_a_edy_snus,r07r_a_edy_snus: derived - wave 7 adult current every day snus user
W7,R07R_A_SDY_SNUS,R07R_A_SDY_SNUS: DERIVED - Wave 7 Adult Current Some Day Snus User,r07r_a_sdy_snus,r07r_a_sdy_snus: derived - wave 7 adult current some day snus user
W7,R07R_A_P30D_SNUS,R07R_A_P30D_SNUS: DERIVED - Wave 7 Adult Past 30 Day Snus User,r07r_a_p30d_snus,r07r_a_p30d_snus: derived - wave 7 adult past 30 day snus user
W7,R07R_A_P12M_SNUS,R07R_A_P12M_SNUS: DERIVED - Wave 7 Adult Past 12 Month Snus Users,r07r_a_p12m_snus,r07r_a_p12m_snus: derived - wave 7 adult past 12 month snus users
W7,R07R_A_NEW_SNUS,R07R_A_NEW_SNUS: DERIVED - Wave 7 Adult Never to Ever Snus User,r07r_a_new_snus,r07r_a_new_snus: derived - wave 7 adult never to ever snus user
W7,R07R_A_CUR_EXPR_SNUS,R07R_A_CUR_EXPR_SNUS: DERIVED - Wave 7 Adult Current Experimental Snus User,r07r_a_cur_expr_snus,r07r_a_cur_expr_snus: derived - wave 7 adult current experimental snus user
W7,R07R_A_FMR_ESTD_SNUS,R07R_A_FMR_ESTD_SNUS: DERIVED - Wave 7 Adult Former Established Snus User,r07r_a_fmr_estd_snus,r07r_a_fmr_estd_snus: derived - wave 7 adult former established snus user
W7,R07R_A_FMR_EXPR_SNUS,R07R_A_FMR_EXPR_SNUS: DERIVED - Wave 7 Adult Former Experimental Snus User,r07r_a_fmr_expr_snus,r07r_a_fmr_expr_snus: derived - wave 7 adult former experimental snus user
W7,R07R_A_DAYSBRAND_SNUS,R07R_A_DAYSBRAND_SNUS: DERIVED - Wave 7 Adult Number of Days Using Regular Brand,r07r_a_daysbrand_snus,r07r_a_daysbrand_snus: derived - wave 7 adult number of days using regular brand
W7,R07R_A_DAYSLASTUSED_SNUS,R07R_A_DAYSLASTUSED_SNUS: DERIVED - Wave 7 Adult Number of Days Since Last Used,r07r_a_dayslastused_snus,r07r_a_dayslastused_snus: derived - wave 7 adult number of days since last used
W7,R07R_A_DAYSQUIT_SNUS,R07R_A_DAYSQUIT_SNUS: DERIVED - Wave 7 Adult Number of Days Since Last Used Snus,r07r_a_daysquit_snus,r07r_a_daysquit_snus: derived - wave 7 adult number of days since last used snus
W7,R07R_A_NUMDAYS_SNUS,R07R_A_NUMDAYS_SNUS: DERIVED - Wave 7 Adult Past 30 Day Snus Use Frequency,r07r_a_numdays_snus,r07r_a_numdays_snus: derived - wave 7 adult past 30 day snus use frequency
W7,R07R_A_MINFIRST_SNUS,R07R_A_MINFIRST_SNUS: DERIVED - Wave 7 Adult Number of Minutes From Waking Up to,r07r_a_minfirst_snus,r07r_a_minfirst_snus: derived - wave 7 adult number of minutes from waking up to
W7,R07R_A_EVR_SMKLS,R07R_A_EVR_SMKLS: DERIVED - Wave 7 Adult Ever Smokeless Tobacco User,r07r_a_evr_smkls,r07r_a_evr_smkls: derived - wave 7 adult ever smokeless tobacco user
W7,R07R_A_EVR_THRSH_SMKLS,R07R_A_EVR_THRSH_SMKLS: DERIVED - Wave 7 Adult Smokeless Tobacco Lifetime Thresh,r07r_a_evr_thrsh_smkls,r07r_a_evr_thrsh_smkls: derived - wave 7 adult smokeless tobacco lifetime thresh
W7,R07R_A_CUR_ESTD_SMKLS,R07R_A_CUR_ESTD_SMKLS: DERIVED - Wave 7 Adult Current Established Smokeless Toba,r07r_a_cur_estd_smkls,r07r_a_cur_estd_smkls: derived - wave 7 adult current established smokeless toba
W7,R07R_A_CUR_EDSD_SMKLS,R07R_A_CUR_EDSD_SMKLS: DERIVED - Wave 7 Adult Current Every Day/Some Day (Withou,r07r_a_cur_edsd_smkls,r07r_a_cur_edsd_smkls: derived - wave 7 adult current every day/some day (withou
W7,R07R_A_EDY_SMKLS,R07R_A_EDY_SMKLS: DERIVED - Wave 7 Adult Current Every Day Smokeless Tobacco Use,r07r_a_edy_smkls,r07r_a_edy_smkls: derived - wave 7 adult current every day smokeless tobacco use
W7,R07R_A_SDY_SMKLS,R07R_A_SDY_SMKLS: DERIVED - Wave 7 Adult Current Some Day Smokeless Tobacco User,r07r_a_sdy_smkls,r07r_a_sdy_smkls: derived - wave 7 adult current some day smokeless tobacco user
W7,R07R_A_P30D_SMKLS,R07R_A_P30D_SMKLS: DERIVED - Wave 7 Adult Past 30 Day Smokeless Tobacco User,r07r_a_p30d_smkls,r07r_a_p30d_smkls: derived - wave 7 adult past 30 day smokeless tobacco user
W7,R07R_A_P12M_SMKLS,R07R_A_P12M_SMKLS: DERIVED - Wave 7 Adult Past 12 Month Smokeless Tobacco Users,r07r_a_p12m_smkls,r07r_a_p12m_smkls: derived - wave 7 adult past 12 month smokeless tobacco users
W7,R07R_A_NEW_SMKLS,R07R_A_NEW_SMKLS: DERIVED - Wave 7 Adult Never to Ever Smokeless Tobacco User,r07r_a_new_smkls,r07r_a_new_smkls: derived - wave 7 adult never to ever smokeless tobacco user
W7,R07R_A_CUR_EXPR_SMKLS,R07R_A_CUR_EXPR_SMKLS: DERIVED - Wave 7 Adult Current Experimental Smokeless Tob,r07r_a_cur_expr_smkls,r07r_a_cur_expr_smkls: derived - wave 7 adult current experimental smokeless tob
W7,R07R_A_FMR_ESTD_SMKLS,R07R_A_FMR_ESTD_SMKLS: DERIVED - Wave 7 Adult Former Established Smokeless Tobac,r07r_a_fmr_estd_smkls,r07r_a_fmr_estd_smkls: derived - wave 7 adult former established smokeless tobac
W7,R07R_A_FMR_EXPR_SMKLS,R07R_A_FMR_EXPR_SMKLS: DERIVED - Wave 7 Adult Former Experimental Smokeless Toba,r07r_a_fmr_expr_smkls,r07r_a_fmr_expr_smkls: derived - wave 7 adult former experimental smokeless toba
W7,R07R_A_DAYSBRAND_SMKLS,R07R_A_DAYSBRAND_SMKLS: DERIVED - Wave 7 Adult Number of Days Using Regular Bran,r07r_a_daysbrand_smkls,r07r_a_daysbrand_smkls: derived - wave 7 adult number of days using regular bran
W7,R07R_A_DAYSLASTUSED_SMKLS,R07R_A_DAYSLASTUSED_SMKLS: DERIVED - Wave 7 Adult Number of Days Since Last Used,r07r_a_dayslastused_smkls,r07r_a_dayslastused_smkls: derived - wave 7 adult number of days since last used
W7,R07R_A_DAYSQUIT_SMKLS,R07R_A_DAYSQUIT_SMKLS: DERIVED - Wave 7 Adult Number of Days Since Last Used Smo,r07r_a_daysquit_smkls,r07r_a_daysquit_smkls: derived - wave 7 adult number of days since last used smo
W7,R07R_A_NUMDAYS_SMKLS,R07R_A_NUMDAYS_SMKLS: DERIVED - Wave 7 Adult Past 30 Day Smokeless Tobacco Use F,r07r_a_numdays_smkls,r07r_a_numdays_smkls: derived - wave 7 adult past 30 day smokeless tobacco use f
W7,R07R_A_MINFIRST_SMKLS,R07R_A_MINFIRST_SMKLS: DERIVED - Wave 7 Adult Number of Minutes From Waking Up t,r07r_a_minfirst_smkls,r07r_a_minfirst_smkls: derived - wave 7 adult number of minutes from waking up t
W7,R07R_A_EVR_IQOS,R07R_A_EVR_IQOS: DERIVED - Wave 7 Adult IQOS User,r07r_a_evr_iqos,r07r_a_evr_iqos: derived - wave 7 adult iqos user
W7,R07R_A_EVR_THRSH_IQOS,R07R_A_EVR_THRSH_IQOS: DERIVED - Wave 7 Adult IQOS Lifetime Threshold of Use- In,r07r_a_evr_thrsh_iqos,r07r_a_evr_thrsh_iqos: derived - wave 7 adult iqos lifetime threshold of use- in
W7,R07R_A_CUR_ESTD_IQOS,R07R_A_CUR_ESTD_IQOS: DERIVED - Wave 7 Adult Current Established IQOS User,r07r_a_cur_estd_iqos,r07r_a_cur_estd_iqos: derived - wave 7 adult current established iqos user
W7,R07R_A_CUR_EDSD_IQOS,R07R_A_CUR_EDSD_IQOS: DERIVED - Wave 7 Adult Current Every Day/Some Day (Without,r07r_a_cur_edsd_iqos,r07r_a_cur_edsd_iqos: derived - wave 7 adult current every day/some day (without
W7,R07R_A_EDY_IQOS,R07R_A_EDY_IQOS: DERIVED - Wave 7 Adult Current Every Day IQOS User,r07r_a_edy_iqos,r07r_a_edy_iqos: derived - wave 7 adult current every day iqos user
W7,R07R_A_SDY_IQOS,R07R_A_SDY_IQOS: DERIVED - Wave 7 Adult Current Some Day IQOS User,r07r_a_sdy_iqos,r07r_a_sdy_iqos: derived - wave 7 adult current some day iqos user
W7,R07R_A_P30D_IQOS,R07R_A_P30D_IQOS: DERIVED - Wave 7 Adult Past 30 Day IQOS User,r07r_a_p30d_iqos,r07r_a_p30d_iqos: derived - wave 7 adult past 30 day iqos user
W7,R07R_A_P12M_IQOS,R07R_A_P12M_IQOS: DERIVED - Wave 7 Adult Past 12 Month IQOS Users,r07r_a_p12m_iqos,r07r_a_p12m_iqos: derived - wave 7 adult past 12 month iqos users
W7,R07R_A_NEW_IQOS,R07R_A_NEW_IQOS: DERIVED - Wave 7 Adult Never to Ever IQOS User,r07r_a_new_iqos,r07r_a_new_iqos: derived - wave 7 adult never to ever iqos user
W7,R07R_A_DAYSLASTUSED_IQOS,R07R_A_DAYSLASTUSED_IQOS: DERIVED - Wave 7 Adult Number of Days Since Last Used,r07r_a_dayslastused_iqos,r07r_a_dayslastused_iqos: derived - wave 7 adult number of days since last used
W7,R07R_A_DAYSQUIT_IQOS,R07R_A_DAYSQUIT_IQOS: DERIVED - Wave 7 Adult Number of Days Since Last Used IQOS,r07r_a_daysquit_iqos,r07r_a_daysquit_iqos: derived - wave 7 adult number of days since last used iqos
W7,R07R_A_CUR_EXPR_IQOS,R07R_A_CUR_EXPR_IQOS: DERIVED - Wave 7 Adult Current Experimental IQOS User,r07r_a_cur_expr_iqos,r07r_a_cur_expr_iqos: derived - wave 7 adult current experimental iqos user
W7,R07R_A_NUMDAYS_IQOS,R07R_A_NUMDAYS_IQOS: DERIVED - Wave 7 Adult Past 30 Day IQOS Use Frequency,r07r_a_numdays_iqos,r07r_a_numdays_iqos: derived - wave 7 adult past 30 day iqos use frequency
W7,R07R_A_FMR_ESTD_IQOS,R07R_A_FMR_ESTD_IQOS: DERIVED - Wave 7 Adult Former Established IQOS User,r07r_a_fmr_estd_iqos,r07r_a_fmr_estd_iqos: derived - wave 7 adult former established iqos user
W7,R07R_A_FMR_EXPR_IQOS,R07R_A_FMR_EXPR_IQOS: DERIVED - Wave 7 Adult Former Experimental IQOS User,r07r_a_fmr_expr_iqos,r07r_a_fmr_expr_iqos: derived - wave 7 adult former experimental iqos user
W7,R07R_A_MINFIRST_IQOS,R07R_A_MINFIRST_IQOS: DERIVED - Wave 7 Adult Number of Minutes From Waking Up to,r07r_a_minfirst_iqos,r07r_a_minfirst_iqos: derived - wave 7 adult number of minutes from waking up to
W7,R07R_A_EVR_NP,R07R_A_EVR_NP: DERIVED - Wave 7 Adult Ever Nicotine Pouch User,r07r_a_evr_np,r07r_a_evr_np: derived - wave 7 adult ever nicotine pouch user
W7,R07R_A_P30D_NP,R07R_A_P30D_NP: DERIVED - Wave 7 Adult Past 30 Day Nicotine Pouch User,r07r_a_p30d_np,r07r_a_p30d_np: derived - wave 7 adult past 30 day nicotine pouch user
W7,R07R_A_P12M_NP,R07R_A_P12M_NP: DERIVED - Wave 7 Adult Past 12 Month Nicotine Pouch Users,r07r_a_p12m_np,r07r_a_p12m_np: derived - wave 7 adult past 12 month nicotine pouch users
W7,R07R_A_EVR_OT,R07R_A_EVR_OT: DERIVED - Wave 7 Adult Ever Oral Tobacco User,r07r_a_evr_ot,r07r_a_evr_ot: derived - wave 7 adult ever oral tobacco user
W7,R07R_A_P30D_OT,R07R_A_P30D_OT: DERIVED - Wave 7 Adult Past 30 Day Oral Tobacco User,r07r_a_p30d_ot,r07r_a_p30d_ot: derived - wave 7 adult past 30 day oral tobacco user
W7,R07R_A_P12M_OT,R07R_A_P12M_OT: DERIVED - Wave 7 Adult Past 12 Month Oral Tobacco Users,r07r_a_p12m_ot,r07r_a_p12m_ot: derived - wave 7 adult past 12 month oral tobacco users
W7,R07R_A_EVR_TOB,R07R_A_EVR_TOB: DERIVED - Wave 7 Adult Ever Tobacco User,r07r_a_evr_tob,r07r_a_evr_tob: derived - wave 7 adult ever tobacco user
W7,R07R_A_CUR_ESTD_TOB,R07R_A_CUR_ESTD_TOB: DERIVED - Wave 7 Adult Current Established Tobacco User,r07r_a_cur_estd_tob,r07r_a_cur_estd_tob: derived - wave 7 adult current established tobacco user
W7,R07R_A_CUR_EDSD_TOB,R07R_A_CUR_EDSD_TOB: DERIVED - Wave 7 Adult Current Every Day or Some Day Tobacc,r07r_a_cur_edsd_tob,r07r_a_cur_edsd_tob: derived - wave 7 adult current every day or some day tobacc
W7,R07R_A_EDY_TOB,R07R_A_EDY_TOB: DERIVED - Wave 7 Adult Current Every Day Tobacco User,r07r_a_edy_tob,r07r_a_edy_tob: derived - wave 7 adult current every day tobacco user
W7,R07R_A_SDY_TOB,R07R_A_SDY_TOB: DERIVED - Wave 7 Adult Some Day Tobacco User,r07r_a_sdy_tob,r07r_a_sdy_tob: derived - wave 7 adult some day tobacco user
W7,R07R_A_P30D_TOB,R07R_A_P30D_TOB: DERIVED - Wave 7 Adult Past 30 Day Tobacco User,r07r_a_p30d_tob,r07r_a_p30d_tob: derived - wave 7 adult past 30 day tobacco user
W7,R07R_A_P12M_TOB,R07R_A_P12M_TOB: DERIVED - Wave 7 Adult Past 12 Month Tobacco User,r07r_a_p12m_tob,r07r_a_p12m_tob: derived - wave 7 adult past 12 month tobacco user
W7,R07R_A_NEW_TOB,R07R_A_NEW_TOB: DERIVED - Wave 7 Adult New Tobacco User of Any Tobacco Product,r07r_a_new_tob,r07r_a_new_tob: derived - wave 7 adult new tobacco user of any tobacco product
W7,R07R_A_CUR_EXPR_TOB,R07R_A_CUR_EXPR_TOB: DERIVED - Wave 7 Adult Current Experimental Tobacco User,r07r_a_cur_expr_tob,r07r_a_cur_expr_tob: derived - wave 7 adult current experimental tobacco user
W7,R07R_A_FMR_ESTD_TOB,R07R_A_FMR_ESTD_TOB: DERIVED - Wave 7 Adult Former Established User of Any Tobac,r07r_a_fmr_estd_tob,r07r_a_fmr_estd_tob: derived - wave 7 adult former established user of any tobac
W7,R07R_A_MINFIRST_TOB,R07R_A_MINFIRST_TOB: DERIVED - Wave 7 Adult Number of Minutes From Waking Up to,r07r_a_minfirst_tob,r07r_a_minfirst_tob: derived - wave 7 adult number of minutes from waking up to
W7,R07R_A_WKPREG,R07R_A_WKPREG: DERIVED - Wave 7 Adult Number of Weeks Pregnant,r07r_a_wkpreg,r07r_a_wkpreg: derived - wave 7 adult number of weeks pregnant
W7,R07R_A_WRKOUTIME,R07R_A_WRKOUTIME: DERIVED - Wave 7 Adult Number of Minutes Spent Doing Physical,r07r_a_wrkoutime,r07r_a_wrkoutime: derived - wave 7 adult number of minutes spent doing physical
W7,R07R_A_DAYSDENTAL,R07R_A_DAYSDENTAL: DERIVED - Wave 7 Adult Number of Days Since Had Teeth Cleaned,r07r_a_daysdental,r07r_a_daysdental: derived - wave 7 adult number of days since had teeth cleaned
W7,R07R_A_DAYSMED_LSTATMPTQUIT,R07R_A_DAYSMED_LSTATMPTQUIT: DERIVED - Wave 7 Adult Number of Days Used Nicotine,r07r_a_daysmed_lstatmptquit,r07r_a_daysmed_lstatmptquit: derived - wave 7 adult number of days used nicotine
